Homology group id,class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9,Genome 10,Genome 11,Genome 12,Genome 13,
179519,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179521,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179522,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179523,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179524,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179525,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179526,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179527,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179531,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179532,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179533,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179534,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179539,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179540,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179541,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179542,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179543,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179544,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179545,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179547,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179548,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179549,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179550,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179551,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179552,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179553,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179554,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179555,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179556,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179557,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179558,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179559,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179560,core,1,1,1,1,1,1,2,2,1,1,2,1,1
179561,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179564,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179565,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179566,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179567,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179568,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179569,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179571,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179572,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179573,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179574,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179575,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179576,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179577,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179578,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179579,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179580,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179581,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179583,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179584,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179585,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179589,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179590,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179591,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179592,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179593,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179594,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179595,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179596,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179597,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179600,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179601,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179602,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179603,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179604,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179605,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179606,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179607,core,1,1,1,2,2,2,1,1,1,1,1,1,1
179609,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179610,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179611,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179612,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179613,core,2,1,1,1,1,1,2,1,2,2,1,2,2
179614,core,1,1,2,1,1,1,1,1,1,1,1,1,1
179616,core,2,1,2,1,1,1,2,2,2,2,2,2,2
179617,core,1,1,1,3,1,1,1,1,1,1,1,1,1
179618,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179621,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179627,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179628,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179629,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179630,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179631,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179632,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179633,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179634,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179635,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179636,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179637,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179638,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179639,core,1,2,1,1,2,2,1,1,1,1,1,1,1
179645,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179646,core,1,2,2,2,1,1,1,1,1,1,1,1,1
179647,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179648,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179649,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179650,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179652,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179653,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179654,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179655,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179656,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179659,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179660,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179661,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179664,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179665,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179666,core,2,1,1,1,1,1,1,1,2,2,1,2,2
179667,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179668,core,1,1,2,1,1,1,1,1,1,1,1,1,1
179669,core,2,1,1,1,1,1,1,1,2,2,1,2,2
179671,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179672,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179673,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179674,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179675,core,2,2,2,2,2,2,4,2,2,2,2,2,2
179677,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179678,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179679,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179680,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179681,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179682,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179683,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179684,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179685,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179686,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179687,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179688,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179689,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179690,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179691,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179692,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179693,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179694,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179695,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179696,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179697,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179698,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179699,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179700,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179701,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179702,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179703,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179704,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179705,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179706,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179707,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179708,core,1,1,1,1,1,1,1,1,1,1,1,3,1
179709,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179710,core,1,1,1,1,1,1,1,1,1,1,1,3,1
179711,core,1,1,1,1,1,1,1,1,1,1,1,2,1
179712,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179713,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179714,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179717,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179718,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179719,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179720,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179721,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179722,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179723,core,1,1,1,1,1,1,2,2,1,1,2,1,1
179724,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179725,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179726,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179727,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179728,core,1,1,1,1,1,1,1,2,1,1,2,1,1
179729,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179730,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179731,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179732,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179733,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179734,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179735,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179739,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179740,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179741,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179744,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179745,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179746,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179747,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179748,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179749,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179750,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179751,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179752,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179753,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179754,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179756,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179757,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179758,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179759,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179760,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179761,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179762,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179763,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179764,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179765,core,1,2,1,2,1,1,1,1,1,1,1,1,1
179766,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179767,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179768,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179769,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179770,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179771,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179772,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179773,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179777,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179778,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179779,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179780,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179781,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179782,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179783,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179784,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179785,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179786,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179787,core,1,1,2,1,2,2,2,2,1,1,2,1,1
179788,core,1,1,1,1,1,1,2,2,1,1,2,1,1
179789,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179790,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179792,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179793,core,1,1,2,2,1,1,2,2,1,1,2,1,1
179794,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179796,core,1,1,1,1,1,1,2,2,1,1,2,1,1
179800,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179801,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179802,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179803,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179804,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179805,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179806,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179807,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179809,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179811,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179813,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179814,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179815,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179816,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179817,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179818,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179819,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179820,core,1,1,2,1,1,1,2,2,1,1,2,1,1
179821,core,1,1,1,2,2,2,1,1,1,1,1,1,1
179822,core,1,1,1,1,1,1,2,2,1,1,2,1,1
179823,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179825,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179827,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179828,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179829,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179830,core,1,1,1,1,1,1,1,1,1,1,2,1,1
179832,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179833,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179834,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179835,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179836,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179838,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179839,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179840,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179844,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179845,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179846,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179850,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179852,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179853,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179854,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179855,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179856,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179857,core,2,1,2,1,2,2,2,2,2,2,2,2,2
179860,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179861,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179862,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179864,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179865,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179866,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179870,core,1,1,1,1,2,2,1,1,1,1,1,1,1
179871,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179872,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179873,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179874,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179875,core,1,1,1,2,1,1,1,1,1,1,1,1,1
179876,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179877,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179878,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179879,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179880,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179881,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179882,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179883,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179884,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179885,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179886,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179887,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179888,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179890,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179891,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179892,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179893,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179894,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179895,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179896,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179897,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179898,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179899,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179900,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179901,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179902,core,1,1,1,1,1,2,1,1,1,1,1,1,1
179904,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179905,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179906,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179907,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179908,core,1,2,1,1,1,1,1,1,1,1,1,1,1
179910,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179911,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179912,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179913,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
179914,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
