Homology group id,class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,
2522106,core & single copy orthologous,1,1,1,1,1,1,1,1
2522107,core & single copy orthologous,1,1,1,1,1,1,1,1
2522108,core & single copy orthologous,1,1,1,1,1,1,1,1
2522109,core & single copy orthologous,1,1,1,1,1,1,1,1
2522110,core & single copy orthologous,1,1,1,1,1,1,1,1
2522111,core & single copy orthologous,1,1,1,1,1,1,1,1
2522112,core & single copy orthologous,1,1,1,1,1,1,1,1
2522113,core & single copy orthologous,1,1,1,1,1,1,1,1
2522114,core & single copy orthologous,1,1,1,1,1,1,1,1
2522115,core & single copy orthologous,1,1,1,1,1,1,1,1
2522125,core & single copy orthologous,1,1,1,1,1,1,1,1
2522126,core & single copy orthologous,1,1,1,1,1,1,1,1
2522127,core & single copy orthologous,1,1,1,1,1,1,1,1
2522128,core & single copy orthologous,1,1,1,1,1,1,1,1
2522131,core & single copy orthologous,1,1,1,1,1,1,1,1
2522132,core & single copy orthologous,1,1,1,1,1,1,1,1
2522133,core & single copy orthologous,1,1,1,1,1,1,1,1
2522134,core & single copy orthologous,1,1,1,1,1,1,1,1
2522135,core & single copy orthologous,1,1,1,1,1,1,1,1
2522136,core & single copy orthologous,1,1,1,1,1,1,1,1
2522137,core & single copy orthologous,1,1,1,1,1,1,1,1
2522138,core & single copy orthologous,1,1,1,1,1,1,1,1
2522139,core & single copy orthologous,1,1,1,1,1,1,1,1
2522140,core & single copy orthologous,1,1,1,1,1,1,1,1
2522141,core & single copy orthologous,1,1,1,1,1,1,1,1
2522142,core & single copy orthologous,1,1,1,1,1,1,1,1
2522143,core & single copy orthologous,1,1,1,1,1,1,1,1
2522144,core & single copy orthologous,1,1,1,1,1,1,1,1
2522145,core & single copy orthologous,1,1,1,1,1,1,1,1
2522146,core & single copy orthologous,1,1,1,1,1,1,1,1
2522147,core & single copy orthologous,1,1,1,1,1,1,1,1
2522148,core & single copy orthologous,1,1,1,1,1,1,1,1
2522149,core & single copy orthologous,1,1,1,1,1,1,1,1
2522150,core & single copy orthologous,1,1,1,1,1,1,1,1
2522151,core & single copy orthologous,1,1,1,1,1,1,1,1
2522152,core & single copy orthologous,1,1,1,1,1,1,1,1
2522153,core & single copy orthologous,1,1,1,1,1,1,1,1
2522155,core & single copy orthologous,1,1,1,1,1,1,1,1
2522156,core & single copy orthologous,1,1,1,1,1,1,1,1
2522157,core & single copy orthologous,1,1,1,1,1,1,1,1
2522158,core & single copy orthologous,1,1,1,1,1,1,1,1
2522159,core & single copy orthologous,1,1,1,1,1,1,1,1
2522160,core & single copy orthologous,1,1,1,1,1,1,1,1
2522161,core & single copy orthologous,1,1,1,1,1,1,1,1
2522162,core & single copy orthologous,1,1,1,1,1,1,1,1
2522163,core & single copy orthologous,1,1,1,1,1,1,1,1
2522164,core & single copy orthologous,1,1,1,1,1,1,1,1
2522165,core & single copy orthologous,1,1,1,1,1,1,1,1
2522166,core & single copy orthologous,1,1,1,1,1,1,1,1
2522167,core & single copy orthologous,1,1,1,1,1,1,1,1
2522168,core,1,2,1,1,1,1,1,1
2522169,core & single copy orthologous,1,1,1,1,1,1,1,1
2522170,core & single copy orthologous,1,1,1,1,1,1,1,1
2522171,core & single copy orthologous,1,1,1,1,1,1,1,1
2522172,core & single copy orthologous,1,1,1,1,1,1,1,1
2522173,core & single copy orthologous,1,1,1,1,1,1,1,1
2522174,core & single copy orthologous,1,1,1,1,1,1,1,1
2522176,core & single copy orthologous,1,1,1,1,1,1,1,1
2522177,core & single copy orthologous,1,1,1,1,1,1,1,1
2522178,core & single copy orthologous,1,1,1,1,1,1,1,1
2522179,core & single copy orthologous,1,1,1,1,1,1,1,1
2522180,core & single copy orthologous,1,1,1,1,1,1,1,1
2522181,core & single copy orthologous,1,1,1,1,1,1,1,1
2522182,core & single copy orthologous,1,1,1,1,1,1,1,1
2522183,core & single copy orthologous,1,1,1,1,1,1,1,1
2522184,core & single copy orthologous,1,1,1,1,1,1,1,1
2522194,core & single copy orthologous,1,1,1,1,1,1,1,1
2522196,core & single copy orthologous,1,1,1,1,1,1,1,1
2522197,core & single copy orthologous,1,1,1,1,1,1,1,1
2522198,core & single copy orthologous,1,1,1,1,1,1,1,1
2522199,core & single copy orthologous,1,1,1,1,1,1,1,1
2522200,core & single copy orthologous,1,1,1,1,1,1,1,1
2522201,core & single copy orthologous,1,1,1,1,1,1,1,1
2522202,core & single copy orthologous,1,1,1,1,1,1,1,1
2522203,core & single copy orthologous,1,1,1,1,1,1,1,1
2522205,core & single copy orthologous,1,1,1,1,1,1,1,1
2522206,core & single copy orthologous,1,1,1,1,1,1,1,1
2522207,core & single copy orthologous,1,1,1,1,1,1,1,1
2522208,core & single copy orthologous,1,1,1,1,1,1,1,1
2522209,core & single copy orthologous,1,1,1,1,1,1,1,1
2522210,core & single copy orthologous,1,1,1,1,1,1,1,1
2522211,core & single copy orthologous,1,1,1,1,1,1,1,1
2522212,core & single copy orthologous,1,1,1,1,1,1,1,1
2522214,core & single copy orthologous,1,1,1,1,1,1,1,1
2522215,core & single copy orthologous,1,1,1,1,1,1,1,1
2522216,core & single copy orthologous,1,1,1,1,1,1,1,1
2522217,core & single copy orthologous,1,1,1,1,1,1,1,1
2522218,core & single copy orthologous,1,1,1,1,1,1,1,1
2522219,core & single copy orthologous,1,1,1,1,1,1,1,1
2522221,core & single copy orthologous,1,1,1,1,1,1,1,1
2522222,core & single copy orthologous,1,1,1,1,1,1,1,1
2522223,core & single copy orthologous,1,1,1,1,1,1,1,1
2522224,core & single copy orthologous,1,1,1,1,1,1,1,1
2522225,core & single copy orthologous,1,1,1,1,1,1,1,1
2522226,core & single copy orthologous,1,1,1,1,1,1,1,1
2522231,core & single copy orthologous,1,1,1,1,1,1,1,1
2522232,core & single copy orthologous,1,1,1,1,1,1,1,1
2522233,core & single copy orthologous,1,1,1,1,1,1,1,1
2522234,core & single copy orthologous,1,1,1,1,1,1,1,1
2522235,core & single copy orthologous,1,1,1,1,1,1,1,1
2522236,core & single copy orthologous,1,1,1,1,1,1,1,1
2522239,core & single copy orthologous,1,1,1,1,1,1,1,1
2522242,core & single copy orthologous,1,1,1,1,1,1,1,1
2522243,core & single copy orthologous,1,1,1,1,1,1,1,1
2522244,core & single copy orthologous,1,1,1,1,1,1,1,1
2522245,core & single copy orthologous,1,1,1,1,1,1,1,1
2522246,core & single copy orthologous,1,1,1,1,1,1,1,1
2522248,core & single copy orthologous,1,1,1,1,1,1,1,1
2522249,core & single copy orthologous,1,1,1,1,1,1,1,1
2522250,core & single copy orthologous,1,1,1,1,1,1,1,1
2522253,core & single copy orthologous,1,1,1,1,1,1,1,1
2522254,core & single copy orthologous,1,1,1,1,1,1,1,1
2522255,core & single copy orthologous,1,1,1,1,1,1,1,1
2522256,core & single copy orthologous,1,1,1,1,1,1,1,1
2522257,core & single copy orthologous,1,1,1,1,1,1,1,1
2522258,core & single copy orthologous,1,1,1,1,1,1,1,1
2522259,core & single copy orthologous,1,1,1,1,1,1,1,1
2522261,core & single copy orthologous,1,1,1,1,1,1,1,1
2522262,core & single copy orthologous,1,1,1,1,1,1,1,1
2522263,core & single copy orthologous,1,1,1,1,1,1,1,1
2522264,core & single copy orthologous,1,1,1,1,1,1,1,1
2522265,core & single copy orthologous,1,1,1,1,1,1,1,1
2522266,core & single copy orthologous,1,1,1,1,1,1,1,1
2522267,core & single copy orthologous,1,1,1,1,1,1,1,1
2522268,core & single copy orthologous,1,1,1,1,1,1,1,1
2522269,core & single copy orthologous,1,1,1,1,1,1,1,1
2522270,core & single copy orthologous,1,1,1,1,1,1,1,1
2522271,core & single copy orthologous,1,1,1,1,1,1,1,1
2522272,core & single copy orthologous,1,1,1,1,1,1,1,1
2522273,core & single copy orthologous,1,1,1,1,1,1,1,1
2522274,core & single copy orthologous,1,1,1,1,1,1,1,1
2522275,core & single copy orthologous,1,1,1,1,1,1,1,1
2522276,core & single copy orthologous,1,1,1,1,1,1,1,1
2522277,core & single copy orthologous,1,1,1,1,1,1,1,1
2522278,core & single copy orthologous,1,1,1,1,1,1,1,1
2522279,core & single copy orthologous,1,1,1,1,1,1,1,1
2522280,core & single copy orthologous,1,1,1,1,1,1,1,1
2522281,core & single copy orthologous,1,1,1,1,1,1,1,1
2522282,core & single copy orthologous,1,1,1,1,1,1,1,1
2522283,core & single copy orthologous,1,1,1,1,1,1,1,1
2522284,core & single copy orthologous,1,1,1,1,1,1,1,1
2522285,core & single copy orthologous,1,1,1,1,1,1,1,1
2522286,core & single copy orthologous,1,1,1,1,1,1,1,1
2522287,core & single copy orthologous,1,1,1,1,1,1,1,1
2522288,core & single copy orthologous,1,1,1,1,1,1,1,1
2522289,core & single copy orthologous,1,1,1,1,1,1,1,1
2522290,core & single copy orthologous,1,1,1,1,1,1,1,1
2522291,core & single copy orthologous,1,1,1,1,1,1,1,1
2522292,core & single copy orthologous,1,1,1,1,1,1,1,1
2522293,core & single copy orthologous,1,1,1,1,1,1,1,1
2522294,core & single copy orthologous,1,1,1,1,1,1,1,1
2522295,core & single copy orthologous,1,1,1,1,1,1,1,1
2522296,core & single copy orthologous,1,1,1,1,1,1,1,1
2522297,core & single copy orthologous,1,1,1,1,1,1,1,1
2522300,core & single copy orthologous,1,1,1,1,1,1,1,1
2522302,core & single copy orthologous,1,1,1,1,1,1,1,1
2522303,core & single copy orthologous,1,1,1,1,1,1,1,1
2522304,core & single copy orthologous,1,1,1,1,1,1,1,1
2522305,core & single copy orthologous,1,1,1,1,1,1,1,1
2522306,core & single copy orthologous,1,1,1,1,1,1,1,1
2522307,core & single copy orthologous,1,1,1,1,1,1,1,1
2522308,core & single copy orthologous,1,1,1,1,1,1,1,1
2522309,core & single copy orthologous,1,1,1,1,1,1,1,1
2522310,core & single copy orthologous,1,1,1,1,1,1,1,1
2522311,core & single copy orthologous,1,1,1,1,1,1,1,1
2522312,core & single copy orthologous,1,1,1,1,1,1,1,1
2522313,core & single copy orthologous,1,1,1,1,1,1,1,1
2522314,core & single copy orthologous,1,1,1,1,1,1,1,1
2522315,core & single copy orthologous,1,1,1,1,1,1,1,1
2522316,core & single copy orthologous,1,1,1,1,1,1,1,1
2522317,core & single copy orthologous,1,1,1,1,1,1,1,1
2522318,core & single copy orthologous,1,1,1,1,1,1,1,1
2522319,core & single copy orthologous,1,1,1,1,1,1,1,1
2522320,core & single copy orthologous,1,1,1,1,1,1,1,1
2522321,core & single copy orthologous,1,1,1,1,1,1,1,1
2522322,core & single copy orthologous,1,1,1,1,1,1,1,1
2522323,core & single copy orthologous,1,1,1,1,1,1,1,1
2522324,core & single copy orthologous,1,1,1,1,1,1,1,1
2522325,core & single copy orthologous,1,1,1,1,1,1,1,1
2522326,core & single copy orthologous,1,1,1,1,1,1,1,1
2522327,core & single copy orthologous,1,1,1,1,1,1,1,1
2522328,core & single copy orthologous,1,1,1,1,1,1,1,1
2522329,core & single copy orthologous,1,1,1,1,1,1,1,1
2522330,core & single copy orthologous,1,1,1,1,1,1,1,1
2522331,core & single copy orthologous,1,1,1,1,1,1,1,1
2522333,core & single copy orthologous,1,1,1,1,1,1,1,1
2522336,core & single copy orthologous,1,1,1,1,1,1,1,1
2522338,core & single copy orthologous,1,1,1,1,1,1,1,1
2522339,core & single copy orthologous,1,1,1,1,1,1,1,1
2522340,core & single copy orthologous,1,1,1,1,1,1,1,1
2522341,core & single copy orthologous,1,1,1,1,1,1,1,1
2522345,core & single copy orthologous,1,1,1,1,1,1,1,1
2522346,core & single copy orthologous,1,1,1,1,1,1,1,1
2522347,core & single copy orthologous,1,1,1,1,1,1,1,1
2522348,core & single copy orthologous,1,1,1,1,1,1,1,1
2522349,core & single copy orthologous,1,1,1,1,1,1,1,1
2522350,core & single copy orthologous,1,1,1,1,1,1,1,1
2522351,core & single copy orthologous,1,1,1,1,1,1,1,1
2522352,core & single copy orthologous,1,1,1,1,1,1,1,1
2522353,core & single copy orthologous,1,1,1,1,1,1,1,1
2522354,core & single copy orthologous,1,1,1,1,1,1,1,1
2522358,core & single copy orthologous,1,1,1,1,1,1,1,1
2522359,core & single copy orthologous,1,1,1,1,1,1,1,1
2522360,core & single copy orthologous,1,1,1,1,1,1,1,1
2522361,core & single copy orthologous,1,1,1,1,1,1,1,1
2522362,core & single copy orthologous,1,1,1,1,1,1,1,1
2522363,core & single copy orthologous,1,1,1,1,1,1,1,1
2522370,core & single copy orthologous,1,1,1,1,1,1,1,1
2522371,core & single copy orthologous,1,1,1,1,1,1,1,1
2522372,core & single copy orthologous,1,1,1,1,1,1,1,1
2522373,core & single copy orthologous,1,1,1,1,1,1,1,1
2522378,core & single copy orthologous,1,1,1,1,1,1,1,1
2522380,core & single copy orthologous,1,1,1,1,1,1,1,1
2522381,core & single copy orthologous,1,1,1,1,1,1,1,1
2522384,core & single copy orthologous,1,1,1,1,1,1,1,1
2522388,core & single copy orthologous,1,1,1,1,1,1,1,1
2522391,core,2,2,2,2,2,2,2,2
2522392,core & single copy orthologous,1,1,1,1,1,1,1,1
2522394,core & single copy orthologous,1,1,1,1,1,1,1,1
2522395,core & single copy orthologous,1,1,1,1,1,1,1,1
2522396,core & single copy orthologous,1,1,1,1,1,1,1,1
2522397,core & single copy orthologous,1,1,1,1,1,1,1,1
2522398,core & single copy orthologous,1,1,1,1,1,1,1,1
2522399,core & single copy orthologous,1,1,1,1,1,1,1,1
2522400,core & single copy orthologous,1,1,1,1,1,1,1,1
2522403,core & single copy orthologous,1,1,1,1,1,1,1,1
2522404,core & single copy orthologous,1,1,1,1,1,1,1,1
2522405,core & single copy orthologous,1,1,1,1,1,1,1,1
2522410,core & single copy orthologous,1,1,1,1,1,1,1,1
2522411,core & single copy orthologous,1,1,1,1,1,1,1,1
2522412,core & single copy orthologous,1,1,1,1,1,1,1,1
2522413,core & single copy orthologous,1,1,1,1,1,1,1,1
2522416,core & single copy orthologous,1,1,1,1,1,1,1,1
2522417,core & single copy orthologous,1,1,1,1,1,1,1,1
2522418,core & single copy orthologous,1,1,1,1,1,1,1,1
2522419,core & single copy orthologous,1,1,1,1,1,1,1,1
2522420,core & single copy orthologous,1,1,1,1,1,1,1,1
2522421,core & single copy orthologous,1,1,1,1,1,1,1,1
2522422,core & single copy orthologous,1,1,1,1,1,1,1,1
2522423,core & single copy orthologous,1,1,1,1,1,1,1,1
2522424,core & single copy orthologous,1,1,1,1,1,1,1,1
2522426,core & single copy orthologous,1,1,1,1,1,1,1,1
2522427,core & single copy orthologous,1,1,1,1,1,1,1,1
2522428,core & single copy orthologous,1,1,1,1,1,1,1,1
2522429,core & single copy orthologous,1,1,1,1,1,1,1,1
2522431,core & single copy orthologous,1,1,1,1,1,1,1,1
2522432,core & single copy orthologous,1,1,1,1,1,1,1,1
2522433,core & single copy orthologous,1,1,1,1,1,1,1,1
2522434,core & single copy orthologous,1,1,1,1,1,1,1,1
2522435,core & single copy orthologous,1,1,1,1,1,1,1,1
2522436,core & single copy orthologous,1,1,1,1,1,1,1,1
2522438,core & single copy orthologous,1,1,1,1,1,1,1,1
2522439,core & single copy orthologous,1,1,1,1,1,1,1,1
2522442,core & single copy orthologous,1,1,1,1,1,1,1,1
2522443,core & single copy orthologous,1,1,1,1,1,1,1,1
2522444,core & single copy orthologous,1,1,1,1,1,1,1,1
2522445,core & single copy orthologous,1,1,1,1,1,1,1,1
2522446,core & single copy orthologous,1,1,1,1,1,1,1,1
2522447,core & single copy orthologous,1,1,1,1,1,1,1,1
2522448,core & single copy orthologous,1,1,1,1,1,1,1,1
2522449,core & single copy orthologous,1,1,1,1,1,1,1,1
2522450,core & single copy orthologous,1,1,1,1,1,1,1,1
2522451,core,1,2,1,1,1,1,1,1
2522454,core & single copy orthologous,1,1,1,1,1,1,1,1
2522457,core & single copy orthologous,1,1,1,1,1,1,1,1
2522458,core & single copy orthologous,1,1,1,1,1,1,1,1
2522459,core & single copy orthologous,1,1,1,1,1,1,1,1
2522460,core & single copy orthologous,1,1,1,1,1,1,1,1
2522461,core & single copy orthologous,1,1,1,1,1,1,1,1
2522462,core & single copy orthologous,1,1,1,1,1,1,1,1
2522465,core & single copy orthologous,1,1,1,1,1,1,1,1
2522466,core & single copy orthologous,1,1,1,1,1,1,1,1
2522468,core & single copy orthologous,1,1,1,1,1,1,1,1
2522469,core,1,1,1,1,1,1,1,2
2522471,core & single copy orthologous,1,1,1,1,1,1,1,1
2522472,core & single copy orthologous,1,1,1,1,1,1,1,1
2522473,core & single copy orthologous,1,1,1,1,1,1,1,1
2522474,core & single copy orthologous,1,1,1,1,1,1,1,1
2522475,core & single copy orthologous,1,1,1,1,1,1,1,1
2522476,core & single copy orthologous,1,1,1,1,1,1,1,1
2522477,core & single copy orthologous,1,1,1,1,1,1,1,1
2522478,core & single copy orthologous,1,1,1,1,1,1,1,1
2522479,core & single copy orthologous,1,1,1,1,1,1,1,1
2522480,core & single copy orthologous,1,1,1,1,1,1,1,1
2522481,core & single copy orthologous,1,1,1,1,1,1,1,1
2522482,core & single copy orthologous,1,1,1,1,1,1,1,1
2522483,core & single copy orthologous,1,1,1,1,1,1,1,1
2522484,core & single copy orthologous,1,1,1,1,1,1,1,1
2522485,core & single copy orthologous,1,1,1,1,1,1,1,1
2522486,core & single copy orthologous,1,1,1,1,1,1,1,1
2522487,core & single copy orthologous,1,1,1,1,1,1,1,1
2522488,core & single copy orthologous,1,1,1,1,1,1,1,1
2522489,core & single copy orthologous,1,1,1,1,1,1,1,1
2522490,core & single copy orthologous,1,1,1,1,1,1,1,1
2522491,core & single copy orthologous,1,1,1,1,1,1,1,1
2522492,core & single copy orthologous,1,1,1,1,1,1,1,1
2522493,core & single copy orthologous,1,1,1,1,1,1,1,1
2522494,core & single copy orthologous,1,1,1,1,1,1,1,1
2522497,core,1,1,1,2,1,1,1,1
2522498,core & single copy orthologous,1,1,1,1,1,1,1,1
2522499,core & single copy orthologous,1,1,1,1,1,1,1,1
2522500,core & single copy orthologous,1,1,1,1,1,1,1,1
2522501,core & single copy orthologous,1,1,1,1,1,1,1,1
2522502,core & single copy orthologous,1,1,1,1,1,1,1,1
2522503,core & single copy orthologous,1,1,1,1,1,1,1,1
2522505,core & single copy orthologous,1,1,1,1,1,1,1,1
2522506,core & single copy orthologous,1,1,1,1,1,1,1,1
2522507,core & single copy orthologous,1,1,1,1,1,1,1,1
2522508,core & single copy orthologous,1,1,1,1,1,1,1,1
2522509,core & single copy orthologous,1,1,1,1,1,1,1,1
2522510,core & single copy orthologous,1,1,1,1,1,1,1,1
2522511,core & single copy orthologous,1,1,1,1,1,1,1,1
2522512,core & single copy orthologous,1,1,1,1,1,1,1,1
2522513,core & single copy orthologous,1,1,1,1,1,1,1,1
2522514,core & single copy orthologous,1,1,1,1,1,1,1,1
2522515,core & single copy orthologous,1,1,1,1,1,1,1,1
