"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_011463175.1_ASM1146317v1_genomic.fna","FASTA","DNA",1,1563267,1563267,1563267,1563267,1563267,1563267,1563267,0,1563267,0,0,38.95
"GCF_016757575.1_ASM1675757v1_genomic.fna","FASTA","DNA",1,1609650,1609650,1609650,1609650,1609650,1609650,1609650,0,1609650,0,0,38.91
"GCF_002952575.1_ASM295257v1_genomic.fna","FASTA","DNA",1,1673951,1673951,1673951,1673951,1673951,1673951,1673951,0,1673951,0,0,38.79
"GCF_000829135.1_ASM82913v1_genomic.fna","FASTA","DNA",1,1667302,1667302,1667302,1667302,1667302,1667302,1667302,0,1667302,0,0,38.87
"GCF_006338415.1_ASM633841v1_genomic.fna","FASTA","DNA",1,1706376,1706376,1706376,1706376,1706376,1706376,1706376,0,1706376,0,0,38.73
"GCF_011457815.1_ASM1145781v1_genomic.fna","FASTA","DNA",1,1563438,1563438,1563438,1563438,1563438,1563438,1563438,0,1563438,0,0,38.95
"GCF_000277425.1_ASM27742v1_genomic.fna","FASTA","DNA",1,1660685,1660685,1660685,1660685,1660685,1660685,1660685,0,1660685,0,0,39.02
"GCF_002952615.1_ASM295261v1_genomic.fna","FASTA","DNA",1,1674020,1674020,1674020,1674020,1674020,1674020,1674020,0,1674020,0,0,38.79
"GCF_900149805.1_BCM-300_genomic.fna","FASTA","DNA",1,1667883,1667883,1667883,1667883,1667883,1667883,1667883,0,1667883,0,0,39.1
"GCF_004295545.1_HP_PMSS1_01_genomic.fna","FASTA","DNA",2,1609151,6058,804575.5,1603093,6058,804575.5,1603093,0,1603093,0,0,39.02
"GCF_000600185.1_ASM60018v1_genomic.fna","FASTA","DNA",1,1595058,1595058,1595058,1595058,1595058,1595058,1595058,0,1595058,0,0,38.82
"GCF_006337345.1_ASM633734v1_genomic.fna","FASTA","DNA",1,1611628,1611628,1611628,1611628,1611628,1611628,1611628,0,1611628,0,0,39
"GCF_000498315.1_ASM49831v1_genomic.fna","FASTA","DNA",1,1660425,1660425,1660425,1660425,1660425,1660425,1660425,0,1660425,0,0,38.88
"GCF_000817025.1_ASM81702v1_genomic.fna","FASTA","DNA",1,1586473,1586473,1586473,1586473,1586473,1586473,1586473,0,1586473,0,0,38.7
"GCF_001653415.1_ASM165341v1_genomic.fna","FASTA","DNA",1,1659899,1659899,1659899,1659899,1659899,1659899,1659899,0,1659899,0,0,38.94
"GCF_011457355.1_ASM1145735v1_genomic.fna","FASTA","DNA",1,1563411,1563411,1563411,1563411,1563411,1563411,1563411,0,1563411,0,0,38.95
"GCF_011463035.1_ASM1146303v1_genomic.fna","FASTA","DNA",1,1563420,1563420,1563420,1563420,1563420,1563420,1563420,0,1563420,0,0,38.95
"GCF_016749085.1_ASM1674908v1_genomic.fna","FASTA","DNA",1,1619464,1619464,1619464,1619464,1619464,1619464,1619464,0,1619464,0,0,39.01
"GCF_000093185.1_ASM9318v1_genomic.fna","FASTA","DNA",2,1595604,7326,797802,1588278,7326,797802,1588278,0,1588278,0,0,38.94
"GCF_020735525.1_ASM2073552v1_genomic.fna","FASTA","DNA",2,1644102,8108,822051,1635994,8108,822051,1635994,0,1635994,0,0,38.98
"GCF_000498335.1_ASM49833v1_genomic.fna","FASTA","DNA",1,1660469,1660469,1660469,1660469,1660469,1660469,1660469,0,1660469,0,0,38.88
"GCF_007794935.1_ASM779493v1_genomic.fna","FASTA","DNA",2,1681590,6149,840795,1675441,6149,840795,1675441,0,1675441,0,0,38.78
"GCF_016748085.1_ASM1674808v1_genomic.fna","FASTA","DNA",1,1640012,1640012,1640012,1640012,1640012,1640012,1640012,0,1640012,0,0,38.85
"GCF_006337445.1_ASM633744v1_genomic.fna","FASTA","DNA",1,1579431,1579431,1579431,1579431,1579431,1579431,1579431,0,1579431,0,0,39.12
"GCF_002952655.1_ASM295265v1_genomic.fna","FASTA","DNA",1,1674010,1674010,1674010,1674010,1674010,1674010,1674010,0,1674010,0,0,38.79
"GCF_003050665.1_ASM305066v1_genomic.fna","FASTA","DNA",1,1680898,1680898,1680898,1680898,1680898,1680898,1680898,0,1680898,0,0,38.83
"GCF_002952475.1_ASM295247v1_genomic.fna","FASTA","DNA",1,1674013,1674013,1674013,1674013,1674013,1674013,1674013,0,1674013,0,0,38.79
"GCF_006339235.1_ASM633923v1_genomic.fna","FASTA","DNA",1,1540214,1540214,1540214,1540214,1540214,1540214,1540214,0,1540214,0,0,39.15
"GCF_002953555.1_ASM295355v1_genomic.fna","FASTA","DNA",1,1668735,1668735,1668735,1668735,1668735,1668735,1668735,0,1668735,0,0,38.89
"GCF_011456275.1_ASM1145627v1_genomic.fna","FASTA","DNA",1,1563305,1563305,1563305,1563305,1563305,1563305,1563305,0,1563305,0,0,38.95
"GCF_016748415.1_ASM1674841v1_genomic.fna","FASTA","DNA",1,1630559,1630559,1630559,1630559,1630559,1630559,1630559,0,1630559,0,0,38.81
"GCF_003636855.2_ASM363685v2_genomic.fna","FASTA","DNA",1,1678260,1678260,1678260,1678260,1678260,1678260,1678260,0,1678260,0,0,38.74
"GCF_002005525.1_ASM200552v1_genomic.fna","FASTA","DNA",2,1624943,5845,812471.5,1619098,5845,812471.5,1619098,0,1619098,0,0,39.01
"GCF_016749335.1_ASM1674933v1_genomic.fna","FASTA","DNA",1,1638284,1638284,1638284,1638284,1638284,1638284,1638284,0,1638284,0,0,38.97
"GCF_000600225.1_ASM60022v1_genomic.fna","FASTA","DNA",1,1634875,1634875,1634875,1634875,1634875,1634875,1634875,0,1634875,0,0,38.83
"GCF_000213135.1_ASM21313v1_genomic.fna","FASTA","DNA",1,1617426,1617426,1617426,1617426,1617426,1617426,1617426,0,1617426,0,0,38.72
"GCF_011462215.1_ASM1146221v1_genomic.fna","FASTA","DNA",1,1563290,1563290,1563290,1563290,1563290,1563290,1563290,0,1563290,0,0,38.95
"GCF_016748175.1_ASM1674817v1_genomic.fna","FASTA","DNA",1,1704243,1704243,1704243,1704243,1704243,1704243,1704243,0,1704243,0,0,38.91
"GCF_000600085.1_ASM60008v1_genomic.fna","FASTA","DNA",1,1637925,1637925,1637925,1637925,1637925,1637925,1637925,0,1637925,0,0,38.81
"GCF_000348865.1_ASM34886v1_genomic.fna","FASTA","DNA",1,1616617,1616617,1616617,1616617,1616617,1616617,1616617,0,1616617,0,0,38.73
"GCF_000148855.1_ASM14885v1_genomic.fna","FASTA","DNA",1,1658051,1658051,1658051,1658051,1658051,1658051,1658051,0,1658051,0,0,38.9
"GCF_016748795.1_ASM1674879v1_genomic.fna","FASTA","DNA",1,1667949,1667949,1667949,1667949,1667949,1667949,1667949,0,1667949,0,0,38.93
"GCF_007843715.1_ASM784371v1_genomic.fna","FASTA","DNA",1,1648077,1648077,1648077,1648077,1648077,1648077,1648077,0,1648077,0,0,38.9
"GCF_000224555.1_ASM22455v1_genomic.fna","FASTA","DNA",1,1646139,1646139,1646139,1646139,1646139,1646139,1646139,0,1646139,0,0,38.82
"GCF_000829115.1_ASM82911v1_genomic.fna","FASTA","DNA",1,1667239,1667239,1667239,1667239,1667239,1667239,1667239,0,1667239,0,0,38.87
"GCF_016749575.1_ASM1674957v1_genomic.fna","FASTA","DNA",1,1629514,1629514,1629514,1629514,1629514,1629514,1629514,0,1629514,0,0,38.88
"GCF_003939085.1_ASM393908v1_genomic.fna","FASTA","DNA",3,1658454,2658,552818,1645783,6335.5,10013,827898,0,1645783,0,0,38.85
"GCF_002952595.1_ASM295259v1_genomic.fna","FASTA","DNA",1,1674009,1674009,1674009,1674009,1674009,1674009,1674009,0,1674009,0,0,38.79
"GCF_000013245.1_ASM1324v1_genomic.fna","FASTA","DNA",2,1605736,9370,802868,1596366,9370,802868,1596366,0,1596366,0,0,39.07
"GCF_006338045.1_ASM633804v1_genomic.fna","FASTA","DNA",1,1679162,1679162,1679162,1679162,1679162,1679162,1679162,0,1679162,0,0,38.77
"GCF_006337385.1_ASM633738v1_genomic.fna","FASTA","DNA",1,1583343,1583343,1583343,1583343,1583343,1583343,1583343,0,1583343,0,0,39.05
"GCF_011456895.1_ASM1145689v1_genomic.fna","FASTA","DNA",1,1566721,1566721,1566721,1566721,1566721,1566721,1566721,0,1566721,0,0,38.95
"GCF_001653475.1_ASM165347v1_genomic.fna","FASTA","DNA",1,1531450,1531450,1531450,1531450,1531450,1531450,1531450,0,1531450,0,0,38.78
"GCF_900120135.1_HE132_09_genomic.fna","FASTA","DNA",1,1668174,1668174,1668174,1668174,1668174,1668174,1668174,0,1668174,0,0,39.1
"GCF_000185205.1_ASM18520v1_genomic.fna","FASTA","DNA",2,1712468,2557,856234,1709911,2557,856234,1709911,0,1709911,0,0,39.12
"GCF_016755755.1_ASM1675575v1_genomic.fna","FASTA","DNA",1,1635086,1635086,1635086,1635086,1635086,1635086,1635086,0,1635086,0,0,38.85
"GCF_011457615.1_ASM1145761v1_genomic.fna","FASTA","DNA",1,1563302,1563302,1563302,1563302,1563302,1563302,1563302,0,1563302,0,0,38.95
"GCF_016755815.1_ASM1675581v1_genomic.fna","FASTA","DNA",1,1616651,1616651,1616651,1616651,1616651,1616651,1616651,0,1616651,0,0,38.9
"GCF_900120225.1_HE136_09_genomic.fna","FASTA","DNA",1,1667978,1667978,1667978,1667978,1667978,1667978,1667978,0,1667978,0,0,39.1
"GCF_016755735.1_ASM1675573v1_genomic.fna","FASTA","DNA",1,1675432,1675432,1675432,1675432,1675432,1675432,1675432,0,1675432,0,0,38.76
"GCF_011462735.1_ASM1146273v1_genomic.fna","FASTA","DNA",1,1563333,1563333,1563333,1563333,1563333,1563333,1563333,0,1563333,0,0,38.95
"GCF_902381665.1_UHGG_MGYG-HGUT-01357_genomic.fna","FASTA","DNA",1,1566655,1566655,1566655,1566655,1566655,1566655,1566655,0,1566655,0,0,38.87
"GCF_016755715.1_ASM1675571v1_genomic.fna","FASTA","DNA",1,1592792,1592792,1592792,1592792,1592792,1592792,1592792,0,1592792,0,0,39.02
"GCF_011456295.1_ASM1145629v1_genomic.fna","FASTA","DNA",1,1563239,1563239,1563239,1563239,1563239,1563239,1563239,0,1563239,0,0,38.95
"GCF_000600205.1_ASM60020v1_genomic.fna","FASTA","DNA",1,1600345,1600345,1600345,1600345,1600345,1600345,1600345,0,1600345,0,0,38.8
"GCF_007836855.1_ASM783685v1_genomic.fna","FASTA","DNA",1,1676743,1676743,1676743,1676743,1676743,1676743,1676743,0,1676743,0,0,38.79
"GCF_011456665.1_ASM1145666v1_genomic.fna","FASTA","DNA",1,1563232,1563232,1563232,1563232,1563232,1563232,1563232,0,1563232,0,0,38.95
"GCF_016755655.1_ASM1675565v1_genomic.fna","FASTA","DNA",1,1567616,1567616,1567616,1567616,1567616,1567616,1567616,0,1567616,0,0,39.03
"GCF_008326525.1_ASM832652v1_genomic.fna","FASTA","DNA",1,1604952,1604952,1604952,1604952,1604952,1604952,1604952,0,1604952,0,0,38.73
"GCF_001991095.1_ASM199109v1_genomic.fna","FASTA","DNA",2,1624538,6058,812269,1618480,6058,812269,1618480,0,1618480,0,0,39.01
"GCF_016755615.1_ASM1675561v1_genomic.fna","FASTA","DNA",1,1614092,1614092,1614092,1614092,1614092,1614092,1614092,0,1614092,0,0,38.99
"GCF_004088155.1_ASM408815v1_genomic.fna","FASTA","DNA",1,1535248,1535248,1535248,1535248,1535248,1535248,1535248,0,1535248,0,0,38.91
"GCF_002906555.1_ASM290655v1_genomic.fna","FASTA","DNA",1,1666735,1666735,1666735,1666735,1666735,1666735,1666735,0,1666735,0,0,38.89
"GCF_016749215.1_ASM1674921v1_genomic.fna","FASTA","DNA",1,1639295,1639295,1639295,1639295,1639295,1639295,1639295,0,1639295,0,0,39.01
"GCF_006338685.1_ASM633868v1_genomic.fna","FASTA","DNA",1,1637783,1637783,1637783,1637783,1637783,1637783,1637783,0,1637783,0,0,38.86
"GCF_000185185.1_ASM18518v1_genomic.fna","FASTA","DNA",1,1675918,1675918,1675918,1675918,1675918,1675918,1675918,0,1675918,0,0,38.9
"GCF_010917675.1_ASM1091767v1_genomic.fna","FASTA","DNA",1,1656646,1656646,1656646,1656646,1656646,1656646,1656646,0,1656646,0,0,38.98
"GCF_011458015.1_ASM1145801v1_genomic.fna","FASTA","DNA",1,1563405,1563405,1563405,1563405,1563405,1563405,1563405,0,1563405,0,0,38.95
"GCF_000333835.2_ASM33383v2_genomic.fna","FASTA","DNA",2,1673791,11054,836895.5,1662737,11054,836895.5,1662737,0,1662737,0,0,38.64
"GCF_016749025.1_ASM1674902v1_genomic.fna","FASTA","DNA",1,1745296,1745296,1745296,1745296,1745296,1745296,1745296,0,1745296,0,0,38.78
"GCF_000982695.1_ASM98269v1_genomic.fna","FASTA","DNA",1,1698366,1698366,1698366,1698366,1698366,1698366,1698366,0,1698366,0,0,39.05
"GCF_007843915.1_ASM784391v1_genomic.fna","FASTA","DNA",1,1726836,1726836,1726836,1726836,1726836,1726836,1726836,0,1726836,0,0,38.71
"GCF_002906535.1_ASM290653v1_genomic.fna","FASTA","DNA",1,1666471,1666471,1666471,1666471,1666471,1666471,1666471,0,1666471,0,0,38.88
"GCF_006338945.1_ASM633894v1_genomic.fna","FASTA","DNA",1,1638022,1638022,1638022,1638022,1638022,1638022,1638022,0,1638022,0,0,38.87
"GCF_002952635.1_ASM295263v1_genomic.fna","FASTA","DNA",1,1674026,1674026,1674026,1674026,1674026,1674026,1674026,0,1674026,0,0,38.79
"GCF_000224575.1_ASM22457v1_genomic.fna","FASTA","DNA",2,1610830,3253,805415,1607577,3253,805415,1607577,0,1607577,0,0,39
"GCF_000392515.3_ASM39251v3_genomic.fna","FASTA","DNA",1,1692794,1692794,1692794,1692794,1692794,1692794,1692794,0,1692794,0,0,38.89
"GCF_020735805.1_ASM2073580v1_genomic.fna","FASTA","DNA",2,1663026,10031,831513,1652995,10031,831513,1652995,0,1652995,0,0,38.87
"GCF_010917555.1_ASM1091755v1_genomic.fna","FASTA","DNA",1,1642466,1642466,1642466,1642466,1642466,1642466,1642466,0,1642466,0,0,39.02
"GCF_006337425.1_ASM633742v1_genomic.fna","FASTA","DNA",1,1634797,1634797,1634797,1634797,1634797,1634797,1634797,0,1634797,0,0,38.94
"GCF_000828955.1_ASM82895v1_genomic.fna","FASTA","DNA",1,1696917,1696917,1696917,1696917,1696917,1696917,1696917,0,1696917,0,0,38.81
"GCF_000348885.1_ASM34888v1_genomic.fna","FASTA","DNA",2,1595436,4158,797718,1591278,4158,797718,1591278,0,1591278,0,0,38.77
"GCF_900120275.1_HE142_09_genomic.fna","FASTA","DNA",1,1667936,1667936,1667936,1667936,1667936,1667936,1667936,0,1667936,0,0,39.1
"GCF_006337745.1_ASM633774v1_genomic.fna","FASTA","DNA",1,1643421,1643421,1643421,1643421,1643421,1643421,1643421,0,1643421,0,0,38.92
"GCF_016747995.1_ASM1674799v1_genomic.fna","FASTA","DNA",1,1616437,1616437,1616437,1616437,1616437,1616437,1616437,0,1616437,0,0,38.86
"GCF_006337265.1_ASM633726v1_genomic.fna","FASTA","DNA",1,1636444,1636444,1636444,1636444,1636444,1636444,1636444,0,1636444,0,0,38.87
"GCF_000317875.1_ASM31787v1_genomic.fna","FASTA","DNA",3,1507930,1634,502643.3,1494183,6873.5,12113,753148,0,1494183,0,0,39.21
"GCF_000392455.3_ASM39245v3_genomic.fna","FASTA","DNA",1,1593537,1593537,1593537,1593537,1593537,1593537,1593537,0,1593537,0,0,38.82
"GCF_016755635.1_ASM1675563v1_genomic.fna","FASTA","DNA",1,1630535,1630535,1630535,1630535,1630535,1630535,1630535,0,1630535,0,0,38.88
"GCF_017821475.1_ASM1782147v1_genomic.fna","FASTA","DNA",1,1668381,1668381,1668381,1668381,1668381,1668381,1668381,0,1668381,0,0,39.12
"GCF_000091345.1_ASM9134v1_genomic.fna","FASTA","DNA",1,1576758,1576758,1576758,1576758,1576758,1576758,1576758,0,1576758,0,0,39.16
"GCF_000255955.1_ASM25595v1_genomic.fna","FASTA","DNA",2,1669876,5289,834938,1664587,5289,834938,1664587,0,1664587,0,0,38.88
"GCF_002952455.1_ASM295245v1_genomic.fna","FASTA","DNA",1,1674015,1674015,1674015,1674015,1674015,1674015,1674015,0,1674015,0,0,38.79
"GCF_000020245.1_ASM2024v1_genomic.fna","FASTA","DNA",1,1608548,1608548,1608548,1608548,1608548,1608548,1608548,0,1608548,0,0,38.91
"GCF_900120315.1_HE170_09_genomic.fna","FASTA","DNA",1,1670321,1670321,1670321,1670321,1670321,1670321,1670321,0,1670321,0,0,39.1
"GCF_000178935.2_ASM17893v2_genomic.fna","FASTA","DNA",1,1566655,1566655,1566655,1566655,1566655,1566655,1566655,0,1566655,0,0,38.87
"GCF_000307815.1_ASM30781v1_genomic.fna","FASTA","DNA",1,1667883,1667883,1667883,1667883,1667883,1667883,1667883,0,1667883,0,0,38.87
"GCF_002952495.1_ASM295249v1_genomic.fna","FASTA","DNA",1,1674013,1674013,1674013,1674013,1674013,1674013,1674013,0,1674013,0,0,38.79
"GCF_001433515.1_ASM143351v1_genomic.fna","FASTA","DNA",2,1631276,6835,815638,1624441,6835,815638,1624441,0,1624441,0,0,39.01
"GCF_006339065.1_ASM633906v1_genomic.fna","FASTA","DNA",1,1628623,1628623,1628623,1628623,1628623,1628623,1628623,0,1628623,0,0,38.92
"GCF_016749715.1_ASM1674971v1_genomic.fna","FASTA","DNA",1,1653624,1653624,1653624,1653624,1653624,1653624,1653624,0,1653624,0,0,38.82
"GCF_016755775.1_ASM1675577v1_genomic.fna","FASTA","DNA",1,1611185,1611185,1611185,1611185,1611185,1611185,1611185,0,1611185,0,0,38.87
"GCF_000011725.1_ASM1172v1_genomic.fna","FASTA","DNA",1,1589954,1589954,1589954,1589954,1589954,1589954,1589954,0,1589954,0,0,38.77
"GCF_900120055.1_HE178_09_genomic.fna","FASTA","DNA",1,1667894,1667894,1667894,1667894,1667894,1667894,1667894,0,1667894,0,0,39.1
"GCF_007844035.1_ASM784403v1_genomic.fna","FASTA","DNA",1,1663520,1663520,1663520,1663520,1663520,1663520,1663520,0,1663520,0,0,38.9
