Number of genomes	Core genome
3	2	#
3	1	#
3	8	#
3	2	#
3	1	#
3	2	#
3	2	#
3	7	#
3	1	#
3	1	#
3	2	#
3	2	#
3	11	#
3	2	#
3	7	#
3	6	#
3	1	#
3	7	#
3	2	#
3	1	#
3	2	#
3	2	#
3	7	#
3	2	#
3	2	#
3	2	#
3	1	#
3	8	#
3	1	#
3	2	#
3	7	#
3	2	#
3	1	#
3	2	#
3	2	#
3	2	#
3	1	#
3	2	#
3	2	#
3	10	#
3	2	#
3	1	#
3	1	#
3	7	#
3	2	#
3	1	#
3	11	#
3	2	#
3	2	#
3	1	#
3	10	#
3	7	#
3	7	#
3	6	#
3	6	#
3	2	#
3	2	#
3	2	#
3	2	#
3	2	#
3	2	#
3	2	#
3	2	#
3	7	#
3	1	#
3	7	#
3	1	#
3	1	#
3	2	#
3	1	#
3	2	#
3	7	#
3	2	#
3	10	#
3	6	#
3	1	#
3	12	#
3	2	#
3	1	#
3	2	#
3	2	#
3	2	#
3	9	#
3	2	#
3	1	#
3	2	#
3	9	#
3	2	#
3	2	#
3	1	#
3	7	#
3	1	#
3	7	#
3	2	#
3	7	#
3	1	#
3	2	#
3	2	#
3	2	#
3	7	#
3	1	#
3	2	#
3	2	#
3	7	#
3	7	#
3	7	#
3	1	#
3	2	#
3	1	#
3	1	#
3	2	#
3	2	#
3	2	#
3	6	#
3	1	#
3	7	#
3	1	#
3	2	#
3	1	#
3	7	#
3	1	#
3	2	#
3	2	#
3	2	#
3	7	#
3	2	#
3	2	#
3	8	#
3	2	#
3	2	#
3	2	#
3	7	#
3	2	#
3	2	#
3	1	#
3	1	#
3	2	#
3	10	#
3	6	#
3	1	#
3	2	#
3	2	#
3	2	#
3	6	#
3	2	#
3	2	#
3	2	#
3	2	#
3	1	#
3	2	#
3	1	#
3	11	#
3	7	#
3	8	#
3	9	#
3	2	#
3	1	#
3	8	#
3	6	#
3	2	#
3	2	#
3	2	#
3	2	#
3	1	#
3	2	#
3	2	#
3	9	#
3	1	#
3	2	#
3	6	#
3	2	#
3	6	#
3	1	#
3	6	#
3	2	#
3	2	#
3	6	#
3	10	#
3	2	#
3	2	#
3	2	#
3	2	#
3	2	#
3	1	#
3	2	#
3	11	#
3	7	#
3	2	#
3	6	#
3	1	#
3	1	#
3	7	#
3	2	#
3	2	#
3	1	#
3	1	#
3	6	#
3	1	#
3	2	#
3	9	#
3	2	#
3	2	#
3	2	#
3	2	#
3	1	#
3	2	#
3	6	#
3	1	#
3	2	#
3	2	#
3	7	#
3	7	#
3	2	#
3	2	#
3	1	#
3	2	#
3	2	#
3	7	#
3	2	#
3	9	#
3	7	#
3	2	#
3	2	#
3	1	#
3	1	#
3	7	#
3	2	#
3	1	#
3	1	#
3	2	#
3	1	#
3	2	#
3	6	#
3	2	#
3	11	#
3	12	#
3	1	#
3	1	#
3	2	#
3	8	#
3	6	#
3	2	#
3	1	#
3	1	#
3	2	#
3	2	#
3	1	#
3	1	#
3	7	#
3	2	#
3	2	#
3	7	#
3	6	#
3	7	#
3	1	#
3	6	#
3	2	#
3	8	#
3	7	#
3	2	#
3	1	#
3	6	#
3	1	#
3	2	#
3	7	#
3	2	#
3	1	#
3	1	#
3	6	#
3	2	#
3	1	#
3	1	#
3	1	#
3	2	#
3	2	#
3	6	#
3	2	#
3	1	#
3	1	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	1	#
4	1	#
4	2	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	6	#
4	6	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	1	#
4	2	#
4	2	#
4	7	#
4	7	#
4	2	#
4	7	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	2	#
4	8	#
4	1	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	6	#
4	1	#
4	1	#
4	1	#
4	2	#
4	2	#
4	6	#
4	7	#
4	2	#
4	1	#
4	2	#
4	2	#
4	7	#
4	2	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	5	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	7	#
4	1	#
4	2	#
4	1	#
4	2	#
4	6	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	1	#
4	1	#
4	1	#
4	1	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	1	#
4	1	#
4	7	#
4	1	#
4	2	#
4	2	#
4	7	#
4	1	#
4	2	#
4	1	#
4	2	#
4	2	#
4	7	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2	#
4	6	#
4	9	#
4	7	#
4	1	#
4	2	#
4	1	#
4	6	#
4	2	#
4	1	#
4	2	#
4	7	#
4	6	#
4	7	#
4	7	#
4	2	#
4	2	#
4	7	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	5	#
4	1	#
4	2	#
4	1	#
4	2	#
4	8	#
4	6	#
4	2	#
4	1	#
4	1	#
4	1	#
4	2	#
4	1	#
4	1	#
4	5	#
4	2	#
4	2	#
4	1	#
4	6	#
4	1	#
4	1	#
4	7	#
4	1	#
4	9	#
4	1	#
4	1	#
4	6	#
4	1	#
4	2	#
4	7	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	6	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	7	#
4	7	#
4	1	#
4	1	#
4	1	#
4	1	#
4	7	#
4	2	#
4	1	#
4	6	#
4	5	#
4	2	#
4	10	#
4	2	#
4	2	#
4	1	#
4	9	#
4	2	#
4	6	#
4	6	#
4	1	#
4	2	#
4	7	#
4	1	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	6	#
4	5	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	2	#
4	7	#
4	1	#
4	1	#
4	2	#
4	2	#
4	6	#
4	1	#
4	6	#
4	1	#
4	2	#
4	7	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	7	#
4	1	#
4	6	#
4	7	#
4	2	#
4	2	#
4	2	#
4	6	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	6	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	1	#
4	7	#
4	2	#
4	6	#
4	1	#
4	1	#
4	1	#
4	6	#
4	7	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	1	#
4	1	#
4	2	#
4	2	#
4	6	#
4	7	#
4	1	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	2	#
4	1	#
4	7	#
4	1	#
4	2	#
4	1	#
4	2	#
4	2	#
4	7	#
4	1	#
4	2	#
4	1	#
4	1	#
4	1	#
4	2	#
4	2	#
4	1	#
4	7	#
4	2	#
4	9	#
4	1	#
4	2	#
4	1	#
4	1	#
4	6	#
4	5	#
4	6	#
4	9	#
4	6	#
4	2	#
4	2	#
4	11	#
4	2	#
4	2	#
4	6	#
4	2	#
4	1	#
4	2	#
4	6	#
4	2	#
4	2	#
4	2	#
4	7	#
4	1	#
4	1	#
4	6	#
4	6	#
4	6	#
4	1	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	7	#
4	2	#
4	2	#
4	2	#
4	2	#
4	7	#
4	2	#
4	2	#
4	2	#
4	1	#
4	6	#
4	1	#
4	1	#
4	2	#
4	10	#
4	2	#
4	1	#
4	2	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	6	#
4	7	#
4	1	#
4	1	#
4	1	#
4	1	#
4	1	#
4	2	#
4	1	#
4	1	#
4	8	#
4	6	#
4	1	#
4	7	#
4	2	#
4	1	#
4	2	#
4	1	#
4	2	#
4	1	#
4	2	#
4	7	#
4	6	#
4	2	#
4	2	#
4	6	#
4	1	#
4	2	#
4	2	#
4	6	#
4	2	#
4	9	#
4	2	#
4	6	#
4	2	#
4	6	#
4	1	#
4	2	#
4	2	#
4	6	#
4	7	#
4	2	#
4	6	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	2	#
4	6	#
4	2	#
4	1	#
4	2	#
4	2	#
4	7	#
4	2	#
4	2	#
4	1	#
4	1	#
4	2	#
4	6	#
4	2	#
4	1	#
4	2	#
4	7	#
4	2	#
4	1	#
4	1	#
4	7	#
4	6	#
4	1	#
4	2	#
4	1	#
4	2	#
4	1	#
4	2	#
4	2	#
4	1	#
4	7	#
4	7	#
4	1	#
4	2	#
4	1	#
4	2	#
4	1	#
4	7	#
4	2	#
4	1	#
4	7	#
4	2	#
4	1	#
4	7	#
4	7	#
4	2	#
4	2	#
4	2	#
4	1	#
4	2	#
4	1	#
4	1	#
4	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	2	#
5	1	#
5	1	#
5	2	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	2	#
5	1	#
5	2	#
5	2	#
5	1	#
5	1	#
5	1	#
5	1	#
5	1	#
5	1	#
5	1	#
5	2	#
5	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	1	#
6	1	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	1	#
6	1	#
6	2	#
6	1	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	1	#
6	2	#
6	1	#
6	2	#
6	2	#
6	2	#
6	2	#
6	2	#
