"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_009738475.1_ASM973847v1_genomic.fna","FASTA","DNA",1,1741943,1741943,1741943,1741943,1741943,1741943,1741943,0,1741943,0,0,38.52
"GCF_000007285.1_ASM728v1_genomic.fna","FASTA","DNA",1,1895017,1895017,1895017,1895017,1895017,1895017,1895017,0,1895017,0,0,38.55
"GCF_020826915.1_ASM2082691v1_genomic.fna","FASTA","DNA",1,1878218,1878218,1878218,1878218,1878218,1878218,1878218,0,1878218,0,0,38.41
"GCF_900474795.1_41767_B01_genomic.fna","FASTA","DNA",1,1921169,1921169,1921169,1921169,1921169,1921169,1921169,0,1921169,0,0,38.56
"GCF_005162865.1_ASM516286v1_genomic.fna","FASTA","DNA",1,1826832,1826832,1826832,1826832,1826832,1826832,1826832,0,1826832,0,0,38.48
"GCF_001559175.2_ASM155917v2_genomic.fna","FASTA","DNA",1,1839644,1839644,1839644,1839644,1839644,1839644,1839644,0,1839644,0,0,38.54
"GCF_001535565.1_ASM153556v1_genomic.fna","FASTA","DNA",1,1878699,1878699,1878699,1878699,1878699,1878699,1878699,0,1878699,0,0,38.29
"GCF_900619615.1_PS003_genomic.fna","FASTA","DNA",1,1909563,1909563,1909563,1909563,1909563,1909563,1909563,0,1909563,0,0,38.47
"GCF_005161465.1_ASM516146v1_genomic.fna","FASTA","DNA",1,1806521,1806521,1806521,1806521,1806521,1806521,1806521,0,1806521,0,0,38.44
"GCF_004154385.1_ASM415438v1_genomic.fna","FASTA","DNA",1,1907750,1907750,1907750,1907750,1907750,1907750,1907750,0,1907750,0,0,38.24
"GCF_000756485.1_ASM75648v1_genomic.fna","FASTA","DNA",1,1846477,1846477,1846477,1846477,1846477,1846477,1846477,0,1846477,0,0,38.61
"GCF_900475105.1_41975_C01_genomic.fna","FASTA","DNA",1,1766320,1766320,1766320,1766320,1766320,1766320,1766320,0,1766320,0,0,38.59
"GCF_004010855.1_ASM401085v1_genomic.fna","FASTA","DNA",1,1853912,1853912,1853912,1853912,1853912,1853912,1853912,0,1853912,0,0,38.34
"GCF_005163085.1_ASM516308v1_genomic.fna","FASTA","DNA",1,1768816,1768816,1768816,1768816,1768816,1768816,1768816,0,1768816,0,0,38.48
"GCF_014495925.1_ASM1449592v1_genomic.fna","FASTA","DNA",1,1865571,1865571,1865571,1865571,1865571,1865571,1865571,0,1865571,0,0,38.54
"GCF_004154085.1_ASM415408v1_genomic.fna","FASTA","DNA",1,1853620,1853620,1853620,1853620,1853620,1853620,1853620,0,1853620,0,0,38.34
"GCF_900476015.1_50279_C02_genomic.fna","FASTA","DNA",1,1796907,1796907,1796907,1796907,1796907,1796907,1796907,0,1796907,0,0,38.51
"GCF_901482645.1_42017_F01_genomic.fna","FASTA","DNA",1,1819777,1819777,1819777,1819777,1819777,1819777,1819777,0,1819777,0,0,38.56
"GCF_000007425.1_ASM742v1_genomic.fna","FASTA","DNA",1,1900521,1900521,1900521,1900521,1900521,1900521,1900521,0,1900521,0,0,38.59
"GCF_900475495.1_44626_H01_genomic.fna","FASTA","DNA",1,1934623,1934623,1934623,1934623,1934623,1934623,1934623,0,1934623,0,0,38.44
"GCF_009664495.1_ASM966449v1_genomic.fna","FASTA","DNA",1,1746807,1746807,1746807,1746807,1746807,1746807,1746807,0,1746807,0,0,38.56
"GCF_005163385.1_ASM516338v1_genomic.fna","FASTA","DNA",1,1788166,1788166,1788166,1788166,1788166,1788166,1788166,0,1788166,0,0,38.55
"GCF_005161325.1_ASM516132v1_genomic.fna","FASTA","DNA",1,1779766,1779766,1779766,1779766,1779766,1779766,1779766,0,1779766,0,0,38.56
"GCF_900475455.1_44451_G01_genomic.fna","FASTA","DNA",1,1908146,1908146,1908146,1908146,1908146,1908146,1908146,0,1908146,0,0,38.49
"GCF_000307535.1_ASM30753v1_genomic.fna","FASTA","DNA",1,1837281,1837281,1837281,1837281,1837281,1837281,1837281,0,1837281,0,0,38.54
"GCF_005160925.1_ASM516092v1_genomic.fna","FASTA","DNA",1,1899479,1899479,1899479,1899479,1899479,1899479,1899479,0,1899479,0,0,38.52
"GCF_003025365.1_ASM302536v1_genomic.fna","FASTA","DNA",1,1939844,1939844,1939844,1939844,1939844,1939844,1939844,0,1939844,0,0,38.48
"GCF_900474935.1_41851_F01_genomic.fna","FASTA","DNA",1,1805495,1805495,1805495,1805495,1805495,1805495,1805495,0,1805495,0,0,38.47
"GCF_019342885.1_ASM1934288v1_genomic.fna","FASTA","DNA",1,1866277,1866277,1866277,1866277,1866277,1866277,1866277,0,1866277,0,0,38.56
"GCF_001051095.1_ASM105109v1_genomic.fna","FASTA","DNA",1,1943415,1943415,1943415,1943415,1943415,1943415,1943415,0,1943415,0,0,38.45
"GCF_004154045.1_ASM415404v1_genomic.fna","FASTA","DNA",1,1940684,1940684,1940684,1940684,1940684,1940684,1940684,0,1940684,0,0,38.27
"GCF_005165265.1_ASM516526v1_genomic.fna","FASTA","DNA",1,1839531,1839531,1839531,1839531,1839531,1839531,1839531,0,1839531,0,0,38.55
"GCF_900475925.1_46514_A01_genomic.fna","FASTA","DNA",1,1756874,1756874,1756874,1756874,1756874,1756874,1756874,0,1756874,0,0,38.55
"GCF_001547715.1_ASM154771v1_genomic.fna","FASTA","DNA",1,1811124,1811124,1811124,1811124,1811124,1811124,1811124,0,1811124,0,0,38.64
"GCF_005163705.1_ASM516370v1_genomic.fna","FASTA","DNA",1,1789855,1789855,1789855,1789855,1789855,1789855,1789855,0,1789855,0,0,38.57
"GCF_001020185.2_ASM102018v2_genomic.fna","FASTA","DNA",1,1896976,1896976,1896976,1896976,1896976,1896976,1896976,0,1896976,0,0,38.35
"GCF_005222545.1_ASM522254v1_genomic.fna","FASTA","DNA",1,1747924,1747924,1747924,1747924,1747924,1747924,1747924,0,1747924,0,0,38.53
"GCF_900475645.1_44927_B01_genomic.fna","FASTA","DNA",1,1795272,1795272,1795272,1795272,1795272,1795272,1795272,0,1795272,0,0,38.55
"GCF_004154025.1_ASM415402v1_genomic.fna","FASTA","DNA",1,1894040,1894040,1894040,1894040,1894040,1894040,1894040,0,1894040,0,0,38.37
"GCF_004124135.1_ASM412413v1_genomic.fna","FASTA","DNA",1,1812036,1812036,1812036,1812036,1812036,1812036,1812036,0,1812036,0,0,38.51
"GCF_900475475.1_44503_G02_genomic.fna","FASTA","DNA",1,1847336,1847336,1847336,1847336,1847336,1847336,1847336,0,1847336,0,0,38.56
"GCF_020827135.1_ASM2082713v1_genomic.fna","FASTA","DNA",1,1852565,1852565,1852565,1852565,1852565,1852565,1852565,0,1852565,0,0,38.43
"GCF_003812645.1_ASM381264v1_genomic.fna","FASTA","DNA",1,1837737,1837737,1837737,1837737,1837737,1837737,1837737,0,1837737,0,0,38.54
"GCF_014191695.1_ASM1419169v1_genomic.fna","FASTA","DNA",1,1900555,1900555,1900555,1900555,1900555,1900555,1900555,0,1900555,0,0,38.59
"GCF_900475335.1_42912_D01_genomic.fna","FASTA","DNA",1,1829590,1829590,1829590,1829590,1829590,1829590,1829590,0,1829590,0,0,38.51
"GCF_900475005.1_41906_F02_genomic.fna","FASTA","DNA",1,1827653,1827653,1827653,1827653,1827653,1827653,1827653,0,1827653,0,0,38.52
"GCF_019342945.1_ASM1934294v1_genomic.fna","FASTA","DNA",1,1866583,1866583,1866583,1866583,1866583,1866583,1866583,0,1866583,0,0,38.56
"GCF_020827055.1_ASM2082705v1_genomic.fna","FASTA","DNA",1,1902845,1902845,1902845,1902845,1902845,1902845,1902845,0,1902845,0,0,38.42
"GCF_900474455.1_42017_D01_genomic.fna","FASTA","DNA",1,1906873,1906873,1906873,1906873,1906873,1906873,1906873,0,1906873,0,0,38.44
"GCF_001019635.1_ASM101963v1_genomic.fna","FASTA","DNA",1,1915554,1915554,1915554,1915554,1915554,1915554,1915554,0,1915554,0,0,38.5
"GCF_001267845.1_ASM126784v1_genomic.fna","FASTA","DNA",1,1791401,1791401,1791401,1791401,1791401,1791401,1791401,0,1791401,0,0,38.56
"GCF_003812725.1_ASM381272v1_genomic.fna","FASTA","DNA",2,1902112,2366,951056,1899746,2366,951056,1899746,0,1899746,0,0,38.57
"GCF_019343065.1_ASM1934306v1_genomic.fna","FASTA","DNA",1,1890992,1890992,1890992,1890992,1890992,1890992,1890992,0,1890992,0,0,38.49
"GCF_900474995.1_41906_H01_genomic.fna","FASTA","DNA",1,1838787,1838787,1838787,1838787,1838787,1838787,1838787,0,1838787,0,0,38.61
"GCF_900474855.1_41825_E01_genomic.fna","FASTA","DNA",1,1864452,1864452,1864452,1864452,1864452,1864452,1864452,0,1864452,0,0,38.45
"GCF_900475425.1_43908_F01_genomic.fna","FASTA","DNA",1,1764453,1764453,1764453,1764453,1764453,1764453,1764453,0,1764453,0,0,38.54
"GCF_009832845.1_ASM983284v1_genomic.fna","FASTA","DNA",1,2010300,2010300,2010300,2010300,2010300,2010300,2010300,0,2010300,0,0,38.4
"GCF_001021955.1_ASM102195v1_genomic.fna","FASTA","DNA",1,1829516,1829516,1829516,1829516,1829516,1829516,1829516,0,1829516,0,0,38.5
"GCF_019343045.1_ASM1934304v1_genomic.fna","FASTA","DNA",1,1887256,1887256,1887256,1887256,1887256,1887256,1887256,0,1887256,0,0,38.5
"GCF_000767505.1_ASM76750v1_genomic.fna","FASTA","DNA",1,1709790,1709790,1709790,1709790,1709790,1709790,1709790,0,1709790,0,0,38.6
"GCF_000772185.1_ASM77218v1_genomic.fna","FASTA","DNA",1,1944537,1944537,1944537,1944537,1944537,1944537,1944537,0,1944537,0,0,38.46
"GCF_000349925.2_ASM34992v2_genomic.fna","FASTA","DNA",1,1831128,1831128,1831128,1831128,1831128,1831128,1831128,0,1831128,0,0,38.5
"GCF_020827015.1_ASM2082701v1_genomic.fna","FASTA","DNA",1,1791351,1791351,1791351,1791351,1791351,1791351,1791351,0,1791351,0,0,38.48
"GCF_012572265.1_ASM1257226v1_genomic.fna","FASTA","DNA",1,1835779,1835779,1835779,1835779,1835779,1835779,1835779,0,1835779,0,0,38.54
"GCF_900619605.1_HKU419_genomic.fna","FASTA","DNA",1,1943295,1943295,1943295,1943295,1943295,1943295,1943295,0,1943295,0,0,38.45
"GCF_900475615.1_44451_E01_genomic.fna","FASTA","DNA",1,1822334,1822334,1822334,1822334,1822334,1822334,1822334,0,1822334,0,0,38.61
"GCF_001635895.1_ASM163589v1_genomic.fna","FASTA","DNA",1,1786874,1786874,1786874,1786874,1786874,1786874,1786874,0,1786874,0,0,38.55
"GCF_000230295.1_ASM23029v1_genomic.fna","FASTA","DNA",1,1827308,1827308,1827308,1827308,1827308,1827308,1827308,0,1827308,0,0,38.58
"GCF_900475165.1_42731_D01_genomic.fna","FASTA","DNA",1,1931144,1931144,1931144,1931144,1931144,1931144,1931144,0,1931144,0,0,38.57
"GCF_001023495.1_ASM102349v1_genomic.fna","FASTA","DNA",1,1950454,1950454,1950454,1950454,1950454,1950454,1950454,0,1950454,0,0,38.25
"GCF_004154405.1_ASM415440v1_genomic.fna","FASTA","DNA",1,1852263,1852263,1852263,1852263,1852263,1852263,1852263,0,1852263,0,0,38.34
"GCF_900475485.1_42969_E01_genomic.fna","FASTA","DNA",1,1863040,1863040,1863040,1863040,1863040,1863040,1863040,0,1863040,0,0,38.58
"GCF_900475565.1_42912_A01_genomic.fna","FASTA","DNA",1,1785401,1785401,1785401,1785401,1785401,1785401,1785401,0,1785401,0,0,38.59
"GCF_005163865.1_ASM516386v1_genomic.fna","FASTA","DNA",1,1887700,1887700,1887700,1887700,1887700,1887700,1887700,0,1887700,0,0,38.6
"GCF_004124075.1_ASM412407v1_genomic.fna","FASTA","DNA",1,1976011,1976011,1976011,1976011,1976011,1976011,1976011,0,1976011,0,0,38.42
"GCF_018140985.1_ASM1814098v1_genomic.fna","FASTA","DNA",1,1866140,1866140,1866140,1866140,1866140,1866140,1866140,0,1866140,0,0,38.47
"GCF_900474895.1_42042_C02_genomic.fna","FASTA","DNA",1,1845052,1845052,1845052,1845052,1845052,1845052,1845052,0,1845052,0,0,38.48
"GCF_005165385.1_ASM516538v1_genomic.fna","FASTA","DNA",1,1797172,1797172,1797172,1797172,1797172,1797172,1797172,0,1797172,0,0,38.61
"GCF_019343005.1_ASM1934300v1_genomic.fna","FASTA","DNA",1,1887828,1887828,1887828,1887828,1887828,1887828,1887828,0,1887828,0,0,38.49
"GCF_000772245.1_ASM77224v1_genomic.fna","FASTA","DNA",1,1796152,1796152,1796152,1796152,1796152,1796152,1796152,0,1796152,0,0,38.48
"GCF_000422045.1_ASM42204v1_genomic.fna","FASTA","DNA",1,1818351,1818351,1818351,1818351,1818351,1818351,1818351,0,1818351,0,0,38.54
"GCF_014495965.1_ASM1449596v1_genomic.fna","FASTA","DNA",1,1909430,1909430,1909430,1909430,1909430,1909430,1909430,0,1909430,0,0,38.53
"GCF_900474925.1_41885_G01_genomic.fna","FASTA","DNA",1,1851237,1851237,1851237,1851237,1851237,1851237,1851237,0,1851237,0,0,38.59
"GCF_900474975.1_41906_B02_genomic.fna","FASTA","DNA",1,1857727,1857727,1857727,1857727,1857727,1857727,1857727,0,1857727,0,0,38.53
"GCF_000013505.1_ASM1350v1_genomic.fna","FASTA","DNA",1,1928252,1928252,1928252,1928252,1928252,1928252,1928252,0,1928252,0,0,38.43
"GCF_900475785.1_46514_A03_genomic.fna","FASTA","DNA",1,1789295,1789295,1789295,1789295,1789295,1789295,1789295,0,1789295,0,0,38.51
"GCF_002236855.1_ASM223685v1_genomic.fna","FASTA","DNA",1,1893171,1893171,1893171,1893171,1893171,1893171,1893171,0,1893171,0,0,38.54
"GCF_001267805.1_ASM126780v1_genomic.fna","FASTA","DNA",1,1950469,1950469,1950469,1950469,1950469,1950469,1950469,0,1950469,0,0,38.32
"GCF_900474825.1_41800_B02_genomic.fna","FASTA","DNA",1,1756406,1756406,1756406,1756406,1756406,1756406,1756406,0,1756406,0,0,38.65
"GCF_900475035.1_41965_F01_genomic.fna","FASTA","DNA",1,1746380,1746380,1746380,1746380,1746380,1746380,1746380,0,1746380,0,0,38.55
"GCF_002238315.1_ASM223831v1_genomic.fna","FASTA","DNA",1,1890354,1890354,1890354,1890354,1890354,1890354,1890354,0,1890354,0,0,38.6
"GCF_002238295.1_ASM223829v1_genomic.fna","FASTA","DNA",1,1846347,1846347,1846347,1846347,1846347,1846347,1846347,0,1846347,0,0,38.57
"GCF_004154185.1_ASM415418v1_genomic.fna","FASTA","DNA",1,1893041,1893041,1893041,1893041,1893041,1893041,1893041,0,1893041,0,0,38.37
"GCF_000993765.1_ASM99376v1_genomic.fna","FASTA","DNA",1,1908294,1908294,1908294,1908294,1908294,1908294,1908294,0,1908294,0,0,38.47
"GCF_017638465.1_ASM1763846v1_genomic.fna","FASTA","DNA",1,1852911,1852911,1852911,1852911,1852911,1852911,1852911,0,1852911,0,0,38.55
"GCF_000012165.2_ASM1216v2_genomic.fna","FASTA","DNA",1,1897578,1897578,1897578,1897578,1897578,1897578,1897578,0,1897578,0,0,38.35
"GCF_000011765.3_ASM1176v2_genomic.fna","FASTA","DNA",1,1838562,1838562,1838562,1838562,1838562,1838562,1838562,0,1838562,0,0,38.54
"GCF_900475085.1_42206_C01_genomic.fna","FASTA","DNA",1,1915789,1915789,1915789,1915789,1915789,1915789,1915789,0,1915789,0,0,38.53
"GCF_900619625.1_PS006_genomic.fna","FASTA","DNA",1,1854706,1854706,1854706,1854706,1854706,1854706,1854706,0,1854706,0,0,38.35
"GCF_900619585.1_5448_genomic.fna","FASTA","DNA",1,1829838,1829838,1829838,1829838,1829838,1829838,1829838,0,1829838,0,0,38.5
"GCF_003814385.1_ASM381438v1_genomic.fna","FASTA","DNA",1,1903972,1903972,1903972,1903972,1903972,1903972,1903972,0,1903972,0,0,38.54
"GCF_900475875.1_47297_B01_genomic.fna","FASTA","DNA",1,1819726,1819726,1819726,1819726,1819726,1819726,1819726,0,1819726,0,0,38.44
"GCF_019342865.1_ASM1934286v1_genomic.fna","FASTA","DNA",1,1823857,1823857,1823857,1823857,1823857,1823857,1823857,0,1823857,0,0,38.54
"GCF_020826935.1_ASM2082693v1_genomic.fna","FASTA","DNA",1,1970284,1970284,1970284,1970284,1970284,1970284,1970284,0,1970284,0,0,38.53
"GCF_000018125.1_ASM1812v1_genomic.fna","FASTA","DNA",1,1815785,1815785,1815785,1815785,1815785,1815785,1815785,0,1815785,0,0,38.57
"GCF_005161125.1_ASM516112v1_genomic.fna","FASTA","DNA",1,1800116,1800116,1800116,1800116,1800116,1800116,1800116,0,1800116,0,0,38.49
"GCF_001620285.1_ASM162028v1_genomic.fna","FASTA","DNA",1,1860554,1860554,1860554,1860554,1860554,1860554,1860554,0,1860554,0,0,38.56
"GCF_002557755.1_ASM255775v1_genomic.fna","FASTA","DNA",1,1852980,1852980,1852980,1852980,1852980,1852980,1852980,0,1852980,0,0,38.34
"GCF_004154365.1_ASM415436v1_genomic.fna","FASTA","DNA",1,1880780,1880780,1880780,1880780,1880780,1880780,1880780,0,1880780,0,0,38.37
"GCF_900475525.1_44738_D02_genomic.fna","FASTA","DNA",1,1846983,1846983,1846983,1846983,1846983,1846983,1846983,0,1846983,0,0,38.4
"GCF_002844355.1_ASM284435v1_genomic.fna","FASTA","DNA",1,1810283,1810283,1810283,1810283,1810283,1810283,1810283,0,1810283,0,0,38.46
"GCF_003203475.1_ASM320347v1_genomic.fna","FASTA","DNA",1,1790938,1790938,1790938,1790938,1790938,1790938,1790938,0,1790938,0,0,38.53
"GCF_020827095.1_ASM2082709v1_genomic.fna","FASTA","DNA",1,1780403,1780403,1780403,1780403,1780403,1780403,1780403,0,1780403,0,0,38.64
"GCF_900636725.1_43908_B01_genomic.fna","FASTA","DNA",1,1834173,1834173,1834173,1834173,1834173,1834173,1834173,0,1834173,0,0,38.65
"GCF_004135875.1_ASM413587v1_genomic.fna","FASTA","DNA",1,1852894,1852894,1852894,1852894,1852894,1852894,1852894,0,1852894,0,0,38.61
"GCF_019342845.1_ASM1934284v1_genomic.fna","FASTA","DNA",1,1866006,1866006,1866006,1866006,1866006,1866006,1866006,0,1866006,0,0,38.56
"GCF_005164585.1_ASM516458v1_genomic.fna","FASTA","DNA",1,1834762,1834762,1834762,1834762,1834762,1834762,1834762,0,1834762,0,0,38.53
"GCF_014495945.1_ASM1449594v1_genomic.fna","FASTA","DNA",1,1932413,1932413,1932413,1932413,1932413,1932413,1932413,0,1932413,0,0,38.5
"GCF_005162245.1_ASM516224v1_genomic.fna","FASTA","DNA",1,1812090,1812090,1812090,1812090,1812090,1812090,1812090,0,1812090,0,0,38.4
"GCF_005164025.1_ASM516402v1_genomic.fna","FASTA","DNA",1,1806344,1806344,1806344,1806344,1806344,1806344,1806344,0,1806344,0,0,38.54
"GCF_001635935.1_ASM163593v1_genomic.fna","FASTA","DNA",1,1709394,1709394,1709394,1709394,1709394,1709394,1709394,0,1709394,0,0,38.51
"GCF_900475465.1_42969_C01_genomic.fna","FASTA","DNA",1,1811249,1811249,1811249,1811249,1811249,1811249,1811249,0,1811249,0,0,38.59
"GCF_900475705.1_44858_B01_genomic.fna","FASTA","DNA",1,1808803,1808803,1808803,1808803,1808803,1808803,1808803,0,1808803,0,0,38.64
"GCF_009738495.1_ASM973849v1_genomic.fna","FASTA","DNA",1,1742165,1742165,1742165,1742165,1742165,1742165,1742165,0,1742165,0,0,38.52
"GCF_000250905.1_ASM25090v1_genomic.fna","FASTA","DNA",1,1750832,1750832,1750832,1750832,1750832,1750832,1750832,0,1750832,0,0,38.48
"GCF_004154285.1_ASM415428v1_genomic.fna","FASTA","DNA",1,1851403,1851403,1851403,1851403,1851403,1851403,1851403,0,1851403,0,0,38.34
"GCF_008694005.1_ASM869400v1_genomic.fna","FASTA","DNA",4,1841346,1029,460336.5,1837758,1129,1279.5,919544,0,1837758,0,0,38.52
"GCF_004154225.1_ASM415422v1_genomic.fna","FASTA","DNA",1,1893446,1893446,1893446,1893446,1893446,1893446,1893446,0,1893446,0,0,38.38
"GCF_001019695.1_ASM101969v1_genomic.fna","FASTA","DNA",1,1702054,1702054,1702054,1702054,1702054,1702054,1702054,0,1702054,0,0,38.62
"GCF_005163245.1_ASM516324v1_genomic.fna","FASTA","DNA",1,1742565,1742565,1742565,1742565,1742565,1742565,1742565,0,1742565,0,0,38.56
"GCF_014191835.1_ASM1419183v1_genomic.fna","FASTA","DNA",1,1853362,1853362,1853362,1853362,1853362,1853362,1853362,0,1853362,0,0,38.35
"GCF_020826955.1_ASM2082695v1_genomic.fna","FASTA","DNA",1,1758170,1758170,1758170,1758170,1758170,1758170,1758170,0,1758170,0,0,38.56
"GCF_019343025.1_ASM1934302v1_genomic.fna","FASTA","DNA",1,1866269,1866269,1866269,1866269,1866269,1866269,1866269,0,1866269,0,0,38.55
"GCF_001019675.1_ASM101967v1_genomic.fna","FASTA","DNA",1,1791306,1791306,1791306,1791306,1791306,1791306,1791306,0,1791306,0,0,38.53
"GCF_000009385.1_ASM938v1_genomic.fna","FASTA","DNA",1,1841271,1841271,1841271,1841271,1841271,1841271,1841271,0,1841271,0,0,38.63
