"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_013267235.1_ASM1326723v1_genomic.fna","FASTA","DNA",8,6068562,4688,758570.3,5342923,26133.5,73871,260471,0,5342923,0,0,34.95
"GCF_003013315.1_ASM301331v1_genomic.fna","FASTA","DNA",2,5431893,14697,2715946.5,5417196,14697,2715946.5,5417196,0,5417196,0,0,35.26
"GCF_002220285.1_ASM222028v1_genomic.fna","FASTA","DNA",3,5836971,213830,1945657,5365433,235769,257708,2811570.5,0,5365433,0,0,35.05
"GCF_002224345.1_ASM222434v1_genomic.fna","FASTA","DNA",4,6047547,9105,1511886.8,5312355,9789,363043.5,3013984.5,0,5312355,0,0,34.99
"GCF_001941905.1_ASM194190v1_genomic.fna","FASTA","DNA",2,5340399,97731,2670199.5,5242668,97731,2670199.5,5242668,0,5242668,0,0,35.4
"GCF_000832765.1_ASM83276v1_genomic.fna","FASTA","DNA",4,5642300,7300,1410575,5270991,29415.5,182004.5,2791734.5,0,5270991,0,0,35.31
"GCF_002214725.1_ASM221472v1_genomic.fna","FASTA","DNA",2,5448353,229356,2724176.5,5218997,229356,2724176.5,5218997,0,5218997,0,0,35.48
"GCF_018309125.1_ASM1830912v1_genomic.fna","FASTA","DNA",3,5231664,8247,1743888,5211756,9954,11661,2611708.5,0,5211756,0,0,35.4
"GCF_002290105.1_ASM229010v1_genomic.fna","FASTA","DNA",5,5308319,2931,1061663.8,5279524,5374,7375,13115,0,5279524,0,0,35.46
"GCF_016774555.1_ASM1677455v1_genomic.fna","FASTA","DNA",5,6258015,7806,1251603,5549424,11091,41955,647739,0,5549424,0,0,34.91
"GCF_001635995.1_ASM163599v1_genomic.fna","FASTA","DNA",3,5980834,141238,1993611.3,5404176,288329,435420,2919798,0,5404176,0,0,34.97
"GCF_009739925.1_ASM973992v1_genomic.fna","FASTA","DNA",2,5429165,39799,2714582.5,5389366,39799,2714582.5,5389366,0,5389366,0,0,35.28
"GCF_000832385.1_ASM83238v1_genomic.fna","FASTA","DNA",2,5590358,210673,2795179,5379685,210673,2795179,5379685,0,5379685,0,0,35.36
"GCF_000833045.1_ASM83304v1_genomic.fna","FASTA","DNA",6,5846781,4983,974463.5,5305318,7863,31323.5,465970,0,5305318,0,0,35.14
"GCF_000239195.1_ASM23919v1_genomic.fna","FASTA","DNA",3,5288498,10288,1762832.7,5222906,32796,55304,2639105,0,5222906,0,0,35.37
"GCF_001721145.1_ASM172114v1_genomic.fna","FASTA","DNA",1,5430118,5430118,5430118,5430118,5430118,5430118,5430118,0,5430118,0,0,35.32
"GCF_009739965.1_ASM973996v1_genomic.fna","FASTA","DNA",2,5856577,314420,2928288.5,5542157,314420,2928288.5,5542157,0,5542157,0,0,35.24
"GCF_000021205.1_ASM2120v1_genomic.fna","FASTA","DNA",1,5419036,5419036,5419036,5419036,5419036,5419036,5419036,0,5419036,0,0,35.3
"GCF_018309145.1_ASM1830914v1_genomic.fna","FASTA","DNA",5,5409128,8455,1081825.6,5206228,50990,67348,76107,0,5206228,0,0,35.4
"GCF_018309165.1_ASM1830916v1_genomic.fna","FASTA","DNA",4,5457358,7465,1364339.5,5325341,28870,62276,2699809,0,5325341,0,0,35.37
"GCF_003020845.1_ASM302084v1_genomic.fna","FASTA","DNA",1,5361178,5361178,5361178,5361178,5361178,5361178,5361178,0,5361178,0,0,35.28
"GCF_013267475.1_ASM1326747v1_genomic.fna","FASTA","DNA",4,5642349,7300,1410587.3,5271040,29415.5,182004.5,2791759,0,5271040,0,0,35.31
"GCF_000011625.1_ASM1162v1_genomic.fna","FASTA","DNA",6,5843235,5108,973872.5,5300915,8191,31325.5,466370,0,5300915,0,0,35.13
"GCF_000021305.1_ASM2130v1_genomic.fna","FASTA","DNA",3,5736823,140001,1912274.3,5387334,174744.5,209488,2798411,0,5387334,0,0,35.02
"GCF_002000005.1_ASM200000v1_genomic.fna","FASTA","DNA",2,5373294,41600,2686647,5331694,41600,2686647,5331694,0,5331694,0,0,35.36
"GCF_001880305.1_ASM188030v1_genomic.fna","FASTA","DNA",4,5671798,10789,1417949.5,5160326,25750.5,250341.5,2810148.5,0,5160326,0,0,35.25
"GCF_000832405.1_ASM83240v1_genomic.fna","FASTA","DNA",2,5448107,179680,2724053.5,5268427,179680,2724053.5,5268427,0,5268427,0,0,35.33
"GCF_013267775.1_ASM1326777v1_genomic.fna","FASTA","DNA",2,5624453,211003,2812226.5,5413450,211003,2812226.5,5413450,0,5413450,0,0,35.36
"GCF_003568565.1_ASM356856v1_genomic.fna","FASTA","DNA",2,6029077,546185,3014538.5,5482892,546185,3014538.5,5482892,0,5482892,0,0,34.99
"GCF_009497015.2_ASM949701v2_genomic.fna","FASTA","DNA",5,6347382,6941,1269476.4,5461537,13286,280820,584798,0,5461537,0,0,34.86
"GCF_005707595.1_ASM570759v1_genomic.fna","FASTA","DNA",1,5340498,5340498,5340498,5340498,5340498,5340498,5340498,0,5340498,0,0,35.31
"GCF_006094295.1_ASM609429v1_genomic.fna","FASTA","DNA",2,5431377,15128,2715688.5,5416249,15128,2715688.5,5416249,0,5416249,0,0,35.29
"GCF_001277915.1_ASM127791v1_genomic.fna","FASTA","DNA",4,5398511,7703,1349627.8,5370032,8367.5,10388,2690888,0,5370032,0,0,35.2
"GCF_013394245.1_ASM1339424v1_genomic.fna","FASTA","DNA",3,5651595,52601,1883865,5494368,78613.5,104626,2799497,0,5494368,0,0,35.25
"GCF_000283675.1_ASM28367v1_genomic.fna","FASTA","DNA",6,5552031,3091,925338.5,5221581,3869,26704,270082,0,5221581,0,0,35.53
"GCF_006349715.2_ASM634971v2_genomic.fna","FASTA","DNA",3,5885310,93775,1961770,5310791,287259.5,480744,2895767.5,0,5310791,0,0,35.01
"GCF_000013065.1_ASM1306v1_genomic.fna","FASTA","DNA",3,5506207,52766,1835402.3,5214195,146006,239246,2726720.5,0,5214195,0,0,35.47
"GCF_013177495.2_ASM1317749v2_genomic.fna","FASTA","DNA",3,5695148,12588,1898382.7,5182254,256447,500306,2841280,0,5182254,0,0,35.24
"GCF_001635955.1_ASM163595v1_genomic.fna","FASTA","DNA",2,6097988,591112,3048994,5506876,591112,3048994,5506876,0,5506876,0,0,34.94
"GCF_001635915.1_ASM163591v1_genomic.fna","FASTA","DNA",2,6112892,591110,3056446,5521782,591110,3056446,5521782,0,5521782,0,0,34.95
"GCF_001941925.1_ASM194192v1_genomic.fna","FASTA","DNA",2,5324171,94665,2662085.5,5229506,94665,2662085.5,5229506,0,5229506,0,0,35.39
"GCF_013284505.2_ASM1328450v2_genomic.fna","FASTA","DNA",4,5740353,11143,1435088.3,5183870,26608,272670,2843568.5,0,5183870,0,0,35.12
"GCF_000635895.2_ASM63589v2_genomic.fna","FASTA","DNA",4,5734615,11778,1433653.8,5352307,41076,185265,2826231.5,0,5352307,0,0,35.11
"GCF_016774575.1_ASM1677457v1_genomic.fna","FASTA","DNA",5,5843781,3166,1168756.2,5367656,9190,9518,454251,0,5367656,0,0,35.22
"GCF_000832805.1_ASM83280v1_genomic.fna","FASTA","DNA",4,5720073,52166,1430018.3,5267792,121513,200057.5,2738523.5,0,5267792,0,0,35.18
"GCF_000022505.1_ASM2250v1_genomic.fna","FASTA","DNA",2,5449308,179680,2724654,5269628,179680,2724654,5269628,0,5269628,0,0,35.33
"GCF_001941885.1_ASM194188v1_genomic.fna","FASTA","DNA",2,5341010,97634,2670505,5243376,97634,2670505,5243376,0,5243376,0,0,35.42
"GCF_016027015.1_ASM1602701v1_genomic.fna","FASTA","DNA",2,5449713,179678,2724856.5,5270035,179678,2724856.5,5270035,0,5270035,0,0,35.33
"GCF_004006495.1_ASM400649v1_genomic.fna","FASTA","DNA",1,5466652,5466652,5466652,5466652,5466652,5466652,5466652,0,5466652,0,0,35.22
"GCF_016917795.1_ASM1691779v1_genomic.fna","FASTA","DNA",4,5821889,13482,1455472.3,5387595,50115,210406,2860829.5,0,5387595,0,0,35.1
"GCF_000008005.1_ASM800v1_genomic.fna","FASTA","DNA",2,5432652,208369,2716326,5224283,208369,2716326,5224283,0,5224283,0,0,35.49
"GCF_013112375.1_ASM1311237v1_genomic.fna","FASTA","DNA",2,5750332,421688,2875166,5328644,421688,2875166,5328644,0,5328644,0,0,35.23
"GCF_006384875.1_ASM638487v1_genomic.fna","FASTA","DNA",4,5933053,68982,1483263.3,5271204,74908.5,296433.5,2891618,0,5271204,0,0,35.02
"GCF_019704155.1_ASM1970415v1_genomic.fna","FASTA","DNA",6,5720643,3166,953440.5,5333415,7215,9354,358139,0,5333415,0,0,35.22
"GCF_000021785.1_ASM2178v1_genomic.fna","FASTA","DNA",4,5588834,3091,1397208.5,5302683,7003,141530,2787414,0,5302683,0,0,35.31
"GCF_009739985.1_ASM973998v1_genomic.fna","FASTA","DNA",2,5641940,350199,2820970,5291741,350199,2820970,5291741,0,5291741,0,0,35.2
"GCF_000021225.1_ASM2122v1_genomic.fna","FASTA","DNA",5,5599857,3091,1119971.4,5269030,12481,45173,270082,0,5269030,0,0,35.51
"GCF_016727405.1_ASM1672740v1_genomic.fna","FASTA","DNA",1,5323797,5323797,5323797,5323797,5323797,5323797,5323797,0,5323797,0,0,35.26
"GCF_002215175.1_ASM221517v1_genomic.fna","FASTA","DNA",3,5721108,71854,1907036,5329684,195712,319570,2824627,0,5329684,0,0,35.1
"GCF_008041975.1_ASM804197v1_genomic.fna","FASTA","DNA",2,5864545,319829,2932272.5,5544716,319829,2932272.5,5544716,0,5544716,0,0,35.24
"GCF_013267275.1_ASM1326727v1_genomic.fna","FASTA","DNA",3,6189625,328123,2063208.3,5381410,404107.5,480092,2930751,0,5381410,0,0,34.98
"GCF_000978375.1_ASM97837v1_genomic.fna","FASTA","DNA",1,5349617,5349617,5349617,5349617,5349617,5349617,5349617,0,5349617,0,0,35.29
"GCF_000789315.1_ASM78931v1_genomic.fna","FASTA","DNA",3,5718945,52166,1906315,5457398,130773.5,209381,2833389.5,0,5457398,0,0,35.17
"GCF_002216125.1_ASM221612v1_genomic.fna","FASTA","DNA",4,5600741,3088,1400185.3,5498820,7416.5,49416.5,2792954,0,5498820,0,0,35.3
"GCF_018884185.1_ASM1888418v1_genomic.fna","FASTA","DNA",4,5993925,77992,1498481.3,5346135,136384,284899,2860578.5,0,5346135,0,0,35.02
"GCF_006349735.2_ASM634973v2_genomic.fna","FASTA","DNA",3,5751928,12241,1917309.3,5268018,241955,471669,2869843.5,0,5268018,0,0,35.1
"GCF_004771155.1_ASM477115v1_genomic.fna","FASTA","DNA",1,5330209,5330209,5330209,5330209,5330209,5330209,5330209,0,5330209,0,0,35.3
"GCF_000143605.1_ASM14360v1_genomic.fna","FASTA","DNA",4,5486649,14219,1371662.3,5196054,54344,138188,2688980.5,0,5196054,0,0,35.25
"GCF_013284455.2_ASM1328445v2_genomic.fna","FASTA","DNA",4,5739795,11143,1434948.8,5183312,26608,272670,2843289.5,0,5183312,0,0,35.12
"GCF_000832525.1_ASM83252v1_genomic.fna","FASTA","DNA",2,5697763,402605,2848881.5,5295158,402605,2848881.5,5295158,0,5295158,0,0,35.3
